,localName,type,latitude,longitude,webUrl,phone,text_for_embedding
109,Rose's Luxury,RESTAURANT,38.880646,-76.99521,https://www.tripadvisor.com/Restaurant_Review-g28970-d5461837-Reviews-Rose_s_Luxury-Washington_DC_District_of_Columbia.html,+1 202-580-8889,Rose's Luxury RESTAURANT
110,RPM Italian,RESTAURANT,38.902256,-77.02123,https://www.tripadvisor.com/Restaurant_Review-g28970-d10500043-Reviews-RPM_Italian-Washington_DC_District_of_Columbia.html,+1 202-204-4480,RPM Italian RESTAURANT
111,The Grill,RESTAURANT,38.880737,-77.02713,https://www.tripadvisor.com/Restaurant_Review-g28970-d19796411-Reviews-The_Grill-Washington_DC_District_of_Columbia.html,+1 202-916-5996,The Grill RESTAURANT
112,Logan Tavern,RESTAURANT,38.90971,-77.03289,https://www.tripadvisor.com/Restaurant_Review-g28970-d481021-Reviews-Logan_Tavern-Washington_DC_District_of_Columbia.html,+1 202-332-3710,Logan Tavern RESTAURANT
113,VUE Rooftop,RESTAURANT,38.897106,-77.03325,https://www.tripadvisor.com/Restaurant_Review-g28970-d23653488-Reviews-VUE_Rooftop-Washington_DC_District_of_Columbia.html,+1 202-661-2400,VUE Rooftop RESTAURANT
114,Bourbon Steak - Four Seasons Washington DC,RESTAURANT,38.904522,-77.05731,https://www.tripadvisor.com/Restaurant_Review-g28970-d1514423-Reviews-Bourbon_Steak_Four_Seasons_Washington_DC-Washington_DC_District_of_Columbia.html,+1 202-944-2026,Bourbon Steak - Four Seasons Washington DC RESTAURANT
115,Sichuan Pavilion,RESTAURANT,38.902317,-77.04255,https://www.tripadvisor.com/Restaurant_Review-g28970-d1205169-Reviews-Sichuan_Pavilion-Washington_DC_District_of_Columbia.html,+1 202-466-7790,Sichuan Pavilion RESTAURANT
116,2 Sisters Deli,RESTAURANT,38.886707,-77.01794,https://www.tripadvisor.com/Restaurant_Review-g28970-d14188211-Reviews-2_Sisters_Deli-Washington_DC_District_of_Columbia.html,+1 202-554-0099,2 Sisters Deli RESTAURANT
117,Barcelona Wine Bar,RESTAURANT,38.912113,-77.03222,https://www.tripadvisor.com/Restaurant_Review-g28970-d5866322-Reviews-Barcelona_Wine_Bar-Washington_DC_District_of_Columbia.html,+1 202-588-5500,Barcelona Wine Bar RESTAURANT
118,Central Michel Richard,RESTAURANT,38.895027,-77.02674,https://www.tripadvisor.com/Restaurant_Review-g28970-d639699-Reviews-Central_Michel_Richard-Washington_DC_District_of_Columbia.html,+1 202-626-0015,Central Michel Richard RESTAURANT
119,The Salt Line DC,RESTAURANT,38.87123,-77.0063,https://www.tripadvisor.com/Restaurant_Review-g28970-d12530986-Reviews-The_Salt_Line_DC-Washington_DC_District_of_Columbia.html,+1 202-506-2368,The Salt Line DC RESTAURANT
120,Medium Rare,RESTAURANT,38.935753,-77.05892,https://www.tripadvisor.com/Restaurant_Review-g28970-d2087856-Reviews-Medium_Rare-Washington_DC_District_of_Columbia.html,+1 202-237-1432,Medium Rare RESTAURANT
121,Blue Duck Tavern,RESTAURANT,38.90557,-77.05115,https://www.tripadvisor.com/Restaurant_Review-g28970-d622172-Reviews-Blue_Duck_Tavern-Washington_DC_District_of_Columbia.html,+1 202-419-6755,Blue Duck Tavern RESTAURANT
122,La Grande Boucherie,RESTAURANT,38.898136,-77.0316,https://www.tripadvisor.com/Restaurant_Review-g28970-d27462362-Reviews-La_Grande_Boucherie-Washington_DC_District_of_Columbia.html,+1 771 208-4804,La Grande Boucherie RESTAURANT
123,Agora DC Mediterranean Restaurant,RESTAURANT,38.910652,-77.03829,https://www.tripadvisor.com/Restaurant_Review-g28970-d1929824-Reviews-Agora_DC_Mediterranean_Restaurant-Washington_DC_District_of_Columbia.html,+1 202-332-6767,Agora DC Mediterranean Restaurant RESTAURANT
124,Tiger Fork,RESTAURANT,38.90653,-77.02484,https://www.tripadvisor.com/Restaurant_Review-g28970-d12535407-Reviews-Tiger_Fork-Washington_DC_District_of_Columbia.html,+1 202-733-1152,Tiger Fork RESTAURANT
125,BlackSalt Fish Market & Restaurant,RESTAURANT,38.917816,-77.096695,https://www.tripadvisor.com/Restaurant_Review-g28970-d779511-Reviews-BlackSalt_Fish_Market_Restaurant-Washington_DC_District_of_Columbia.html,+1 202-342-9101,BlackSalt Fish Market & Restaurant RESTAURANT
126,Del Mar,RESTAURANT,38.87893,-77.024704,https://www.tripadvisor.com/Restaurant_Review-g28970-d13075930-Reviews-Del_Mar-Washington_DC_District_of_Columbia.html,+1 202-588-7272,Del Mar RESTAURANT
127,The Monocle,RESTAURANT,38.89458,-77.00517,https://www.tripadvisor.com/Restaurant_Review-g28970-d496545-Reviews-The_Monocle-Washington_DC_District_of_Columbia.html,+1 202-546-4488,The Monocle RESTAURANT
128,Anju,RESTAURANT,38.914383,-77.04145,https://www.tripadvisor.com/Restaurant_Review-g28970-d19270566-Reviews-Anju-Washington_DC_District_of_Columbia.html,+1 202-845-8935,Anju RESTAURANT
129,Sweet Home Cafe,RESTAURANT,38.891243,-77.03237,https://www.tripadvisor.com/Restaurant_Review-g28970-d11680439-Reviews-Sweet_Home_Cafe-Washington_DC_District_of_Columbia.html,+1 202-633-4751,Sweet Home Cafe RESTAURANT
130,Georgia Brown's,RESTAURANT,38.90187,-77.034706,https://www.tripadvisor.com/Restaurant_Review-g28970-d450525-Reviews-Georgia_Brown_s-Washington_DC_District_of_Columbia.html,+1 202-393-4499,Georgia Brown's RESTAURANT
131,Pizzeria Paradiso,RESTAURANT,38.909767,-77.04522,https://www.tripadvisor.com/Restaurant_Review-g28970-d450451-Reviews-Pizzeria_Paradiso-Washington_DC_District_of_Columbia.html,+1 202-223-1245,Pizzeria Paradiso RESTAURANT
132,Keren Restaurant,RESTAURANT,38.916866,-77.04131,https://www.tripadvisor.com/Restaurant_Review-g28970-d3320481-Reviews-Keren_Restaurant-Washington_DC_District_of_Columbia.html,+1 202-265-5764,Keren Restaurant RESTAURANT
133,Capitol Bistro,RESTAURANT,38.885597,-77.01968,https://www.tripadvisor.com/Restaurant_Review-g28970-d10050673-Reviews-Capitol_Bistro-Washington_DC_District_of_Columbia.html,+1 202-479-4000,Capitol Bistro RESTAURANT
134,Le Diplomate,RESTAURANT,38.911263,-77.03173,https://www.tripadvisor.com/Restaurant_Review-g28970-d4079217-Reviews-Le_Diplomate-Washington_DC_District_of_Columbia.html,+1 202-332-3333,Le Diplomate RESTAURANT
135,Clyde's of Georgetown,RESTAURANT,38.905018,-77.064064,https://www.tripadvisor.com/Restaurant_Review-g28970-d450467-Reviews-Clyde_s_of_Georgetown-Washington_DC_District_of_Columbia.html,+1 202-333-9180,Clyde's of Georgetown RESTAURANT
136,The Dabney,RESTAURANT,38.906338,-77.0246,https://www.tripadvisor.com/Restaurant_Review-g28970-d8825551-Reviews-The_Dabney-Washington_DC_District_of_Columbia.html,+1 202-240-2660,The Dabney RESTAURANT
137,Tony & Joe's Seafood Place,RESTAURANT,38.901283,-77.05992,https://www.tripadvisor.com/Restaurant_Review-g28970-d450616-Reviews-Tony_Joe_s_Seafood_Place-Washington_DC_District_of_Columbia.html,+1 202-944-4545,Tony & Joe's Seafood Place RESTAURANT
138,Top of the Gate,RESTAURANT,38.899487,-77.05567,https://www.tripadvisor.com/Restaurant_Review-g28970-d11680636-Reviews-Top_of_the_Gate-Washington_DC_District_of_Columbia.html,+1 844-617-1972,Top of the Gate RESTAURANT
139,St. Anselm,RESTAURANT,38.907776,-76.99909,https://www.tripadvisor.com/Restaurant_Review-g28970-d15227543-Reviews-St_Anselm-Washington_DC_District_of_Columbia.html,+1 202-864-2199,St. Anselm RESTAURANT
140,Thip Khao,RESTAURANT,38.93299,-77.03298,https://www.tripadvisor.com/Restaurant_Review-g28970-d7348339-Reviews-Thip_Khao-Washington_DC_District_of_Columbia.html,+1 202-387-5426,Thip Khao RESTAURANT
141,FIG & OLIVE,RESTAURANT,38.90021,-77.024315,https://www.tripadvisor.com/Restaurant_Review-g28970-d8291057-Reviews-FIG_OLIVE-Washington_DC_District_of_Columbia.html,+1 202-559-5004,FIG & OLIVE RESTAURANT
142,Reren Lamen & Bar,RESTAURANT,38.900314,-77.0218,https://www.tripadvisor.com/Restaurant_Review-g28970-d10371584-Reviews-Reren_Lamen_Bar-Washington_DC_District_of_Columbia.html,+1 202-290-3677,Reren Lamen & Bar RESTAURANT
143,Old Europe Restaurant,RESTAURANT,38.921833,-77.072754,https://www.tripadvisor.com/Restaurant_Review-g28970-d450479-Reviews-Old_Europe_Restaurant-Washington_DC_District_of_Columbia.html,+1 202-333-7600,Old Europe Restaurant RESTAURANT
144,Mi Vida Restaurante,RESTAURANT,38.879856,-77.02586,https://www.tripadvisor.com/Restaurant_Review-g28970-d13339640-Reviews-Mi_Vida_Restaurante-Washington_DC_District_of_Columbia.html,+1 202-516-4656,Mi Vida Restaurante RESTAURANT
145,Ambar Shaw,RESTAURANT,38.91092,-77.021706,https://www.tripadvisor.com/Restaurant_Review-g28970-d25084103-Reviews-Ambar_Shaw-Washington_DC_District_of_Columbia.html,+1 202-478-2280,Ambar Shaw RESTAURANT
146,Gerrard Street Kitchen,RESTAURANT,38.90793,-77.03527,https://www.tripadvisor.com/Restaurant_Review-g28970-d21274045-Reviews-Gerrard_Street_Kitchen-Washington_DC_District_of_Columbia.html,+1 202-521-7171,Gerrard Street Kitchen RESTAURANT
147,Filomena Ristorante - Georgetown,RESTAURANT,38.904427,-77.06261,https://www.tripadvisor.com/Restaurant_Review-g28970-d450360-Reviews-Filomena_Ristorante_Georgetown-Washington_DC_District_of_Columbia.html,+1 202-338-8800,Filomena Ristorante - Georgetown RESTAURANT
148,Kingbird,RESTAURANT,38.89926,-77.05615,https://www.tripadvisor.com/Restaurant_Review-g28970-d10480135-Reviews-Kingbird-Washington_DC_District_of_Columbia.html,+1 202-838-4471,Kingbird RESTAURANT
149,Martin's Tavern,RESTAURANT,38.906776,-77.063126,https://www.tripadvisor.com/Restaurant_Review-g28970-d491469-Reviews-Martin_s_Tavern-Washington_DC_District_of_Columbia.html,+1 202-333-7370,Martin's Tavern RESTAURANT
150,Agua 301,RESTAURANT,38.87327,-77.0016,https://www.tripadvisor.com/Restaurant_Review-g28970-d5889302-Reviews-Agua_301-Washington_DC_District_of_Columbia.html,+1 202-484-0301,Agua 301 RESTAURANT
151,Zaytinya by Jose Andres,RESTAURANT,38.898746,-77.02368,https://www.tripadvisor.com/Restaurant_Review-g28970-d481226-Reviews-Zaytinya_by_Jose_Andres-Washington_DC_District_of_Columbia.html,+1 202-638-0800,Zaytinya by Jose Andres RESTAURANT
152,Ambar Capitol Hill,RESTAURANT,38.88204,-76.99536,https://www.tripadvisor.com/Restaurant_Review-g28970-d3845796-Reviews-Ambar_Capitol_Hill-Washington_DC_District_of_Columbia.html,+1 202-813-3039,Ambar Capitol Hill RESTAURANT
153,Jaleo by Jose Andres,RESTAURANT,38.89594,-77.022255,https://www.tripadvisor.com/Restaurant_Review-g28970-d450791-Reviews-Jaleo_by_Jose_Andres-Washington_DC_District_of_Columbia.html,+1 202-628-7949,Jaleo by Jose Andres RESTAURANT
154,The Smith,RESTAURANT,38.89748,-77.0242,https://www.tripadvisor.com/Restaurant_Review-g28970-d12115343-Reviews-The_Smith-Washington_DC_District_of_Columbia.html,+1 202-868-4900,The Smith RESTAURANT
155,Fogo de Chao Brazilian Steakhouse,RESTAURANT,38.89502,-77.02733,https://www.tripadvisor.com/Restaurant_Review-g28970-d626805-Reviews-Fogo_de_Chao_Brazilian_Steakhouse-Washington_DC_District_of_Columbia.html,+1 202-347-4668,Fogo de Chao Brazilian Steakhouse RESTAURANT
156,The Pembroke,RESTAURANT,38.910698,-77.04316,https://www.tripadvisor.com/Restaurant_Review-g28970-d15838119-Reviews-The_Pembroke-Washington_DC_District_of_Columbia.html,+1 202-483-6000,The Pembroke RESTAURANT
157,Unconventional Diner,RESTAURANT,38.90605,-77.02374,https://www.tripadvisor.com/Restaurant_Review-g28970-d13368714-Reviews-Unconventional_Diner-Washington_DC_District_of_Columbia.html,+1 202-847-0122,Unconventional Diner RESTAURANT
158,Jack Rose Dining Saloon,RESTAURANT,38.917423,-77.04151,https://www.tripadvisor.com/Restaurant_Review-g28970-d2667707-Reviews-Jack_Rose_Dining_Saloon-Washington_DC_District_of_Columbia.html,+1 202-588-7388,Jack Rose Dining Saloon RESTAURANT
159,Soi 38,RESTAURANT,38.904327,-77.0468,https://www.tripadvisor.com/Restaurant_Review-g28970-d7018828-Reviews-Soi_38-Washington_DC_District_of_Columbia.html,+1 202-558-9215,Soi 38 RESTAURANT
160,Thunder Burger & Bar,RESTAURANT,38.90509,-77.06077,https://www.tripadvisor.com/Restaurant_Review-g28970-d1991353-Reviews-Thunder_Burger_Bar-Washington_DC_District_of_Columbia.html,+1 202-333-2888,Thunder Burger & Bar RESTAURANT
161,Estuary,RESTAURANT,38.90126,-77.02525,https://www.tripadvisor.com/Restaurant_Review-g28970-d16847273-Reviews-Estuary-Washington_DC_District_of_Columbia.html,+1 202-215-1068,Estuary RESTAURANT
162,Alhambra,RESTAURANT,38.90233,-77.03612,https://www.tripadvisor.com/Restaurant_Review-g28970-d14030974-Reviews-Alhambra-Washington_DC_District_of_Columbia.html,+1 202-509-8000,Alhambra RESTAURANT
163,Bistrot Du Coin,RESTAURANT,38.91381,-77.046104,https://www.tripadvisor.com/Restaurant_Review-g28970-d450802-Reviews-Bistrot_Du_Coin-Washington_DC_District_of_Columbia.html,+1 202-234-6969,Bistrot Du Coin RESTAURANT
164,The Point D.C.,RESTAURANT,38.86414,-77.013084,https://www.tripadvisor.com/Restaurant_Review-g28970-d23178199-Reviews-The_Point_D_C-Washington_DC_District_of_Columbia.html,+1 202-948-2522,The Point D.C. RESTAURANT
165,Penn Quarter Sports Tavern,RESTAURANT,38.894188,-77.02146,https://www.tripadvisor.com/Restaurant_Review-g28970-d2077433-Reviews-Penn_Quarter_Sports_Tavern-Washington_DC_District_of_Columbia.html,+1 202-347-6666,Penn Quarter Sports Tavern RESTAURANT
166,Kaz Sushi Bistro,RESTAURANT,38.901382,-77.04428,https://www.tripadvisor.com/Restaurant_Review-g28970-d8006075-Reviews-Kaz_Sushi_Bistro-Washington_DC_District_of_Columbia.html,+1 202-530-5500,Kaz Sushi Bistro RESTAURANT
167,Hank's Oyster Bar Dupont Circle,RESTAURANT,38.910995,-77.038124,https://www.tripadvisor.com/Restaurant_Review-g28970-d661890-Reviews-Hank_s_Oyster_Bar_Dupont_Circle-Washington_DC_District_of_Columbia.html,+1 202-462-4265,Hank's Oyster Bar Dupont Circle RESTAURANT
168,Mazi,RESTAURANT,38.90244,-77.03554,https://www.tripadvisor.com/Restaurant_Review-g28970-d15700707-Reviews-Mazi-Washington_DC_District_of_Columbia.html,+1 202-969-2858,Mazi RESTAURANT
169,Lauriol Plaza,RESTAURANT,38.915344,-77.04145,https://www.tripadvisor.com/Restaurant_Review-g28970-d450445-Reviews-Lauriol_Plaza-Washington_DC_District_of_Columbia.html,+1 202-387-0035,Lauriol Plaza RESTAURANT
170,&pizza - Hotel Hive,RESTAURANT,38.89721,-77.04961,https://www.tripadvisor.com/Restaurant_Review-g28970-d12030652-Reviews-Pizza_Hotel_Hive-Washington_DC_District_of_Columbia.html,+1 202-350-1129,&pizza - Hotel Hive RESTAURANT
171,Taffer's Tavern,RESTAURANT,38.899025,-77.020256,https://www.tripadvisor.com/Restaurant_Review-g28970-d25248378-Reviews-Taffer_s_Tavern-Washington_DC_District_of_Columbia.html,+1 202-984-7237,Taffer's Tavern RESTAURANT
172,Hyatt Regency Washington on Capitol Hill,HOTEL,38.89529,-77.01114,https://www.tripadvisor.com/Hotel_Review-g28970-d84078-Reviews-Hyatt_Regency_Washington_on_Capitol_Hill-Washington_DC_District_of_Columbia.html,+1 202-737-1234,Hyatt Regency Washington on Capitol Hill HOTEL
173,Sfoglina Van Ness,RESTAURANT,38.947,-77.06465,https://www.tripadvisor.com/Restaurant_Review-g28970-d11923178-Reviews-Sfoglina_Van_Ness-Washington_DC_District_of_Columbia.html,+1 202-450-1325,Sfoglina Van Ness RESTAURANT
174,YOTEL Washington DC,HOTEL,38.895462,-77.01088,https://www.tripadvisor.com/Hotel_Review-g28970-d1026016-Reviews-YOTEL_Washington_DC-Washington_DC_District_of_Columbia.html,+1 202-638-1616,YOTEL Washington DC HOTEL
175,Hampton Inn Washington Downtown Convention Center,HOTEL,38.90179,-77.01946,https://www.tripadvisor.com/Hotel_Review-g28970-d498949-Reviews-Hampton_Inn_Washington_Downtown_Convention_Center-Washington_DC_District_of_Columbia.html,18556050317,Hampton Inn Washington Downtown Convention Center HOTEL
176,The River Inn,HOTEL,38.90137,-77.05352,https://www.tripadvisor.com/Hotel_Review-g28970-d84100-Reviews-The_River_Inn-Washington_DC_District_of_Columbia.html,+1 202-337-7600,The River Inn HOTEL
177,Embassy Suites by Hilton Washington DC Convention Center,HOTEL,38.902,-77.0261,https://www.tripadvisor.com/Hotel_Review-g28970-d574805-Reviews-Embassy_Suites_by_Hilton_Washington_DC_Convention_Center-Washington_DC_District_of_Colum.html,18556050319,Embassy Suites by Hilton Washington DC Convention Center HOTEL
178,Kimpton The George,HOTEL,38.896473,-77.00994,https://www.tripadvisor.com/Hotel_Review-g28970-d120556-Reviews-Kimpton_The_George-Washington_DC_District_of_Columbia.html,+1 202-347-4200,Kimpton The George HOTEL
179,United States Holocaust Memorial Museum,ATTRACTION,38.88678,-77.03256,https://www.tripadvisor.com/Attraction_Review-g28970-d103441-Reviews-United_States_Holocaust_Memorial_Museum-Washington_DC_District_of_Columbia.html,+1 202-488-0400,United States Holocaust Memorial Museum ATTRACTION
180,Hotel Washington,HOTEL,38.89696,-77.03321,https://www.tripadvisor.com/Hotel_Review-g28970-d1456261-Reviews-Hotel_Washington-Washington_DC_District_of_Columbia.html,+1 202-661-2400,Hotel Washington HOTEL
181,Jardenea,RESTAURANT,38.90296,-77.05263,https://www.tripadvisor.com/Restaurant_Review-g28970-d3722339-Reviews-Jardenea-Washington_DC_District_of_Columbia.html,+1 202-955-6400,Jardenea RESTAURANT
182,Across The Pond Restaurant & Pub,RESTAURANT,38.91378,-77.0459,https://www.tripadvisor.com/Restaurant_Review-g28970-d12637352-Reviews-Across_The_Pond_Restaurant_Pub-Washington_DC_District_of_Columbia.html,+1 202-232-4800,Across The Pond Restaurant & Pub RESTAURANT
183,Masseria,RESTAURANT,38.909702,-76.99922,https://www.tripadvisor.com/Restaurant_Review-g28970-d8671060-Reviews-Masseria-Washington_DC_District_of_Columbia.html,+1 202-608-1330,Masseria RESTAURANT
184,Angolo Ristorante,RESTAURANT,38.905033,-77.05903,https://www.tripadvisor.com/Restaurant_Review-g28970-d15019029-Reviews-Angolo_Ristorante-Washington_DC_District_of_Columbia.html,+1 202-525-5916,Angolo Ristorante RESTAURANT
185,City Tap House Dupont,RESTAURANT,38.90722,-77.042206,https://www.tripadvisor.com/Restaurant_Review-g28970-d13153721-Reviews-City_Tap_House_Dupont-Washington_DC_District_of_Columbia.html,+1 202-984-7110,City Tap House Dupont RESTAURANT
186,Due South,RESTAURANT,38.87358,-77.001564,https://www.tripadvisor.com/Restaurant_Review-g28970-d8531951-Reviews-Due_South-Washington_DC_District_of_Columbia.html,+1 202-479-4616,Due South RESTAURANT
187,Emissary,RESTAURANT,38.90943,-77.04639,https://www.tripadvisor.com/Restaurant_Review-g28970-d11949605-Reviews-Emissary-Washington_DC_District_of_Columbia.html,+1 202-642-2603,Emissary RESTAURANT
188,Meze Restaurant,RESTAURANT,38.921387,-77.042496,https://www.tripadvisor.com/Restaurant_Review-g28970-d497675-Reviews-Meze_Restaurant-Washington_DC_District_of_Columbia.html,+1 202-797-0017,Meze Restaurant RESTAURANT
189,Ivy City Smokehouse,RESTAURANT,38.91453,-76.98546,https://www.tripadvisor.com/Restaurant_Review-g28970-d10247902-Reviews-Ivy_City_Smokehouse-Washington_DC_District_of_Columbia.html,+1 202-529-3300,Ivy City Smokehouse RESTAURANT
190,Irish Channel Restaurant and pub,RESTAURANT,38.899467,-77.01916,https://www.tripadvisor.com/Restaurant_Review-g28970-d2518639-Reviews-Irish_Channel_Restaurant_and_pub-Washington_DC_District_of_Columbia.html,+1 202-216-0046,Irish Channel Restaurant and pub RESTAURANT
191,Shelly's Back Room,RESTAURANT,38.89751,-77.03115,https://www.tripadvisor.com/Restaurant_Review-g28970-d481191-Reviews-Shelly_s_Back_Room-Washington_DC_District_of_Columbia.html,+1 202-737-3003,Shelly's Back Room RESTAURANT
192,Potbelly Sandwich Works,RESTAURANT,38.88476,-77.01557,https://www.tripadvisor.com/Restaurant_Review-g28970-d3850287-Reviews-Potbelly_Sandwich_Works-Washington_DC_District_of_Columbia.html,+1 202-863-3965,Potbelly Sandwich Works RESTAURANT
193,District Rico,RESTAURANT,38.90038,-77.011765,https://www.tripadvisor.com/Restaurant_Review-g28970-d7810047-Reviews-District_Rico-Washington_DC_District_of_Columbia.html,+1 202-842-5007,District Rico RESTAURANT
